iata,airport_name,lat,long,currency_code,to_euro
JRB,Wall Street Heliport,40.701214,-74.009028,USD,0.9488
TKA,Talkeetna,62.3205,-150.093694,USD,0.9488
HVN,Tweed-New Haven Airport,41.26375,-72.886806,USD,0.9488
AVL,Asheville Regional Airport,35.436194,-82.54180600000001,USD,0.9488
GSO,Piedmont Triad,36.09775,-79.937306,USD,0.9488
FSD,Sioux Falls,43.582014,-96.74191400000001,USD,0.9488
MHT,Manchester Regional Airport,42.932556,-71.43566700000001,USD,0.9488
APF,Naples Muni,26.152619,-81.77529399999999,USD,0.9488
SDF,Louisville International Airport,38.17408579999999,-85.7364989,USD,0.9488
CHO,Charlottesville-Albemarle,38.138639000000005,-78.452861,USD,0.9488
ROA,Roanoke Regional,37.325472,-79.97541700000001,USD,0.9488
LEX,Blue Grass,38.0365,-84.605889,USD,0.9488
EVV,Evansville Regional,38.036997,-87.532364,USD,0.9488
ABQ,Albuquerque International Sunport,35.0402222,-106.6091944,USD,0.9488
BZN,Gallatin Field,45.777643,-111.160151,USD,0.9488
BIL,Billings Logan International Airport,45.80921,-108.537654,USD,0.9488
BTM,Bert Mooney Airport,45.954806,-112.497472,USD,0.9488
TVC,Cherry Capital Airport,44.741445,-85.582235,USD,0.9488
BHB,Hancock County - Bar Harbor,44.4497689,-68.3615653,USD,0.9488
RKD,Knox County Regional Airport,44.0601111,-69.0992303,USD,0.9488
JAC,Jackson Hole Airport,43.60733333,-110.73775,USD,0.9488
RFD,Chicago Rockford International Airport ,42.19536110000001,-89.0972222,USD,0.9488
TSS,East 34th Street Heliport,40.7425,-73.971944,USD,0.9488
GSP,Greenville-Spartanburg International,34.895556,-82.218889,USD,0.9488
BMI,Central Illinois Rgnl,40.477111,-88.91591700000001,USD,0.9488
GPT,Gulfport-Biloxi,30.407278,-89.070111,USD,0.9488
AZO,Kalamazoo,42.234875,-85.552058,USD,0.9488
TOL,Toledo,41.586806,-83.807833,USD,0.9488
FWA,Fort Wayne,40.978472,-85.195139,USD,0.9488
DEC,Decatur,39.834564,-88.865689,USD,0.9488
CID,Cedar Rapids,41.884694,-91.710806,USD,0.9488
LSE,La Crosse Municipal,43.878986,-91.256711,USD,0.9488
CWA,Central Wisconsin,44.772726,-89.646635,USD,0.9488
PIA,Peoria Regional,40.664203,-89.693258,USD,0.9488
ATW,Appleton,44.257526,-88.507576,USD,0.9488
RST,Rochester,43.908283000000004,-92.50001400000001,USD,0.9488
CMI,Champaign,40.03925,-88.278056,USD,0.9488
MHK,Manhattan Reigonal,39.140972,-96.670833,USD,0.9488
FKL,Franklin,41.377874,-79.860362,USD,0.9488
GJT,Grand Junction Regional,39.122413,-108.52673500000002,USD,0.9488
SGU,St George Muni,37.090583,-113.593056,USD,0.9488
DWH,David Wayne Hooks Field,30.063746000000002,-95.554276,USD,0.9488
S46,Port O\\'Connor Airfield,28.429977,-96.442859,USD,0.9488
SRQ,Sarasota Bradenton Intl,27.395444,-82.554389,USD,0.9488
VNY,Van Nuys,34.209811,-118.489972,USD,0.9488
X21,Arthur Dunn Airpark,28.622552000000002,-80.83541,USD,0.9488
MLI,Quad City Intl,41.448528,-90.50753900000001,USD,0.9488
PFN,Panama City Bay Co Intl,30.212083000000003,-85.682806,USD,0.9488
DWS,Orlando,28.398000000000003,-81.57,USD,0.9488
BIS,Bismarck Municipal Airport,46.775842,-100.757931,USD,0.9488
TEX,Telluride,37.953759000000005,-107.90848000000001,USD,0.9488
RAP,Rapid City Regional Airport,44.045278,-103.057222,USD,0.9488
CLD,McClellan-Palomar Airport,33.0742,-117.1648,USD,0.9488
FNT,Bishop International,42.965424,-83.743629,USD,0.9488
RDD,Redding Muni,40.509,-122.29338899999999,USD,0.9488
EUG,Mahlon Sweet Fld,44.124583,-123.211972,USD,0.9488
IDA,Idaho Falls Rgnl,43.514556,-112.07075,USD,0.9488
MFR,Rogue Valley Intl Medford,42.374228,-122.8735,USD,0.9488
RDM,Roberts Fld,44.254065999999995,-121.14996399999998,USD,0.9488
CAK,Akron Canton Regional Airport,40.9160833,-81.4421944,USD,0.9488
HSV,Huntsville International Airport-Carl T Jones Field,34.6371944,-86.7750556,USD,0.9488
PKB,Mid-Ohio Valley Regional Airport,39.3451039,-81.4392031,USD,0.9488
MGM,Montgomery Regional Airport ,32.300638899999996,-86.39397220000001,USD,0.9488
TRI,Tri-Cities Regional Airport,36.4752222,-82.4074167,USD,0.9488
PAH,Barkley Regional Airport,37.0602875,-88.7729583,USD,0.9488
FCA,Glacier Park Intl,48.310472,-114.256,USD,0.9488
PGA,Page Municipal Airport,36.9261,-111.4483,USD,0.9488
MBS,Mbs Intl,43.532913,-84.079647,USD,0.9488
BGM,Greater Binghamton Edwin A Link Fld,42.208689,-75.979839,USD,0.9488
BLH,Blythe Airport,33.619167,-114.716889,USD,0.9488
PSG,Petersburg James A. Johnson,56.801667,-132.945278,USD,0.9488
SFB,Orlando Sanford Intl,28.777639,-81.237489,USD,0.9488
JST,John Murtha Johnstown-Cambria County Airport,40.316111,-78.833889,USD,0.9488
MSO,Missoula Intl,46.916306,-114.090556,USD,0.9488
GCN,Grand Canyon National Park Airport,35.952361100000005,-112.14697220000001,USD,0.9488
SGR,Sugar Land Regional Airport,29.62225,-95.65652779999999,USD,0.9488
APA,Centennial,39.570129,-104.849294,USD,0.9488
CVN,Clovis Muni,34.425139,-103.079278,USD,0.9488
FST,Fort Stockton Pecos Co,30.915667,-102.916139,USD,0.9488
LVS,Las Vegas Muni,35.654222,-105.142389,USD,0.9488
IWS,West Houston,29.818194000000002,-95.672611,USD,0.9488
LHX,La Junta Muni,38.049719,-103.509431,USD,0.9488
LRU,Las Cruces Intl,32.289417,-106.921972,USD,0.9488
BKD,Stephens Co,32.719046999999996,-98.891,USD,0.9488
TPL,Draughon Miller Central Texas Rgnl,31.1525,-97.40777800000001,USD,0.9488
OZA,Ozona Muni,30.735281,-101.202972,USD,0.9488
WKL,Waikoloa Heliport,19.9136,-155.864,USD,0.9488
EGE,Eagle Co Rgnl,39.642556,-106.917694,USD,0.9488
CGF,Cuyahoga County,41.565124,-81.4863555,USD,0.9488
MFD,Mansfield Lahm Regional,40.8214167,-82.5166389,USD,0.9488
CSG,Columbus Metropolitan Airport,32.5163333,-84.9388611,USD,0.9488
LAW,Lawton-Fort Sill Regional Airport,34.5677144,-98.41663670000001,USD,0.9488
FNL,Fort Collins Loveland Muni,40.451828000000006,-105.01133600000001,USD,0.9488
FLG,Flagstaff Pulliam Airport,35.140318,-111.66923919999999,USD,0.9488
TVL,Lake Tahoe Airport,38.893889,-119.995278,USD,0.9488
TWF,Magic Valley Regional Airport,42.481803,-114.487733,USD,0.9488
MVY,Martha\\'s Vineyard,41.391667,-70.615278,USD,0.9488
UUU,Newport State,41.533056,-71.28222199999999,USD,0.9488
VSF,Hartness State,43.343333,-72.517222,USD,0.9488
CON,Concord Municipal,43.20267,-71.50233,USD,0.9488
SFM,Sanford Regional,43.39383,-70.708,USD,0.9488
GON,Groton New London,41.330056,-72.045139,USD,0.9488
STC,Saint Cloud Regional Airport,45.546556,-94.059889,USD,0.9488
GTR,Golden Triangle Regional Airport,33.450333,-88.59136099999999,USD,0.9488
HQM,Bowerman Field,46.971194399999995,-123.93655559999999,USD,0.9488
ERI,Erie Intl Tom Ridge Fld,42.082021999999995,-80.17621700000001,USD,0.9488
HYA,Barnstable Muni Boardman Polando Fld,41.669336,-70.28035600000001,USD,0.9488
SDX,Sedona,34.848628000000005,-111.788472,USD,0.9488
MGW,Morgantown Muni Walter L Bill Hart Fld,39.642908,-79.916314,USD,0.9488
CRW,Yeager,38.373146999999996,-81.593189,USD,0.9488
AVP,Wilkes Barre Scranton Intl,41.338478,-75.723403,USD,0.9488
BJI,Bemidji Regional Airport,47.510721999999994,-94.934722,USD,0.9488
FAR,Hector International Airport,46.92065,-96.81576390000001,USD,0.9488
MKC,Downtown,39.1275,-94.598889,USD,0.9488
AZA,Phoenix-Mesa Gateway,33.307833,-111.655,USD,0.9488
GCC,Gillette-Campbell County Airport,44.348916700000004,-105.53936110000001,USD,0.9488
NZJ,El Toro,33.676132,-117.73116399999999,USD,0.9488
ECA,Iosco County,44.31100000000001,-83.42200000000001,USD,0.9488
SCE,University Park Airport,40.849278000000005,-77.848694,USD,0.9488
MEI,Key Field,32.332623999999996,-88.751868,USD,0.9488
SPI,Abraham Lincoln Capital,39.8441,-89.67788900000001,USD,0.9488
CEZ,Cortez Muni,37.303000000000004,-108.628056,USD,0.9488
HDN,Yampa Valley,40.481181,-107.21766000000001,USD,0.9488
GUP,Gallup Muni,35.511058,-108.789308,USD,0.9488
LBL,Liberal Muni,37.044222,-100.95985999999999,USD,0.9488
LAA,Lamar Muni,38.069694,-102.6885,USD,0.9488
GLD,Renner Fld,39.370621,-101.698992,USD,0.9488
COD,Yellowstone Rgnl,44.520194000000004,-109.02380600000001,USD,0.9488
SGF,Springfield Branson Natl,37.245667,-93.388639,USD,0.9488
JLN,Joplin Rgnl,37.151814,-94.498269,USD,0.9488
ABE,Lehigh Valley Intl,40.652083000000005,-75.44080600000001,USD,0.9488
XNA,NW Arkansas Regional,36.2818694,-94.30681109999999,USD,0.9488
SBN,South Bend Rgnl,41.708661,-86.31725,USD,0.9488
ZWU,Washington Union Station,38.897459999999995,-77.00643000000001,USD,0.9488
SMD,Smith Fld,41.143353000000005,-85.152778,USD,0.9488
ACV,Arcata,40.978111,-124.10861100000001,USD,0.9488
ATT,Camp Mabry Austin City,30.31666,-97.7666,USD,0.9488
OAJ,Albert J Ellis,34.829164,-77.612139,USD,0.9488
TCL,Tuscaloosa Rgnl,33.220627,-87.611403,USD,0.9488
DBQ,Dubuque Rgnl,42.402,-90.70947199999999,USD,0.9488
LUP,Kalaupapa Airport,21.211,-156.974,USD,0.9488
WRG,Wrangell Airport,56.4843,-132.37,USD,0.9488
VAK,Chevak Airport,61.5338,-165.584,USD,0.9488
ANI,Aniak Airport,61.5816,-159.543,USD,0.9488
MOU,Mountain Village Airport,62.0954,-163.68200000000002,USD,0.9488
MCG,McGrath Airport,62.9529,-155.606,USD,0.9488
KLG,Kalskag Airport,61.5363,-160.341,USD,0.9488
HNS,Haines Airport,59.2438,-135.524,USD,0.9488
HCR,Holy Cross Airport,62.1883,-159.775,USD,0.9488
SGY,Skagway Airport,59.4601,-135.316,USD,0.9488
GST,Gustavus Airport,58.4253,-135.707,USD,0.9488
ADK,Adak Airport,51.878,-176.646,USD,0.9488
YKM,Yakima Air Terminal McAllister Field,46.5682,-120.544,USD,0.9488
WRL,Worland Municipal Airport,43.9657,-107.95100000000001,USD,0.9488
VLD,Valdosta Regional Airport,30.7825,-83.2767,USD,0.9488
VCT,Victoria Regional Airport,28.8526,-96.9185,USD,0.9488
UIN,Quincy Regional Baldwin Field,39.9427,-91.1946,USD,0.9488
TUP,Tupelo Regional Airport,34.2681,-88.7699,USD,0.9488
SMX,Santa Maria Pub Cpt G Allan Hancock Airport,34.8989,-120.45700000000001,USD,0.9488
SLN,Salina Municipal Airport,38.791,-97.6522,USD,0.9488
SLK,Adirondack Regional Airport,44.3853,-74.2062,USD,0.9488
SHR,Sheridan County Airport,44.7692,-106.98,USD,0.9488
SBP,San Luis County Regional Airport,35.2368,-120.64200000000001,USD,0.9488
RUT,Rutland State Airport,43.5294,-72.9496,USD,0.9488
RKS,Rock Springs Sweetwater County Airport,41.5942,-109.065,USD,0.9488
RHI,Rhinelander Oneida County Airport,45.6312,-89.4675,USD,0.9488
RDG,Reading Regional Carl A Spaatz Field,40.3785,-75.9652,USD,0.9488
PSM,Pease International Tradeport,43.0779,-70.8233,USD,0.9488
PLN,Pellston Regional Airport of Emmet County Airport,45.5709,-84.7967,USD,0.9488
PIR,Pierre Regional Airport,44.3827,-100.286,USD,0.9488
PIH,Pocatello Regional Airport,42.9098,-112.596,USD,0.9488
PIB,Hattiesburg Laurel Regional Airport,31.4671,-89.3371,USD,0.9488
OWB,Owensboro Daviess County Airport,37.7401,-87.1668,USD,0.9488
OTH,Southwest Oregon Regional Airport,43.4171,-124.24600000000001,USD,0.9488
MSL,Northwest Alabama Regional Airport,34.7453,-87.6102,USD,0.9488
MLS,Frank Wiley Field,46.428000000000004,-105.88600000000001,USD,0.9488
MKG,Muskegon County Airport,43.1695,-86.2382,USD,0.9488
LYH,Lynchburg Regional Preston Glenn Field,37.3267,-79.2004,USD,0.9488
LWT,Lewistown Municipal Airport,47.0493,-109.46700000000001,USD,0.9488
LNS,Lancaster Airport,40.1217,-76.2961,USD,0.9488
LMT,Klamath Falls Airport,42.1561,-121.73299999999999,USD,0.9488
LEB,Lebanon Municipal Airport,43.6261,-72.3042,USD,0.9488
LBF,North Platte Regional Airport Lee Bird Field,41.1262,-100.684,USD,0.9488
LBE,Arnold Palmer Regional Airport,40.2759,-79.4048,USD,0.9488
LAR,Laramie Regional Airport,41.3121,-105.675,USD,0.9488
JMS,Jamestown Regional Airport,46.9297,-98.6782,USD,0.9488
IRK,Kirksville Regional Airport,40.0935,-92.5449,USD,0.9488
HTS,Tri State Milton J Ferguson Field,38.3667,-82.55799999999999,USD,0.9488
HOT,Memorial Field,34.478,-93.0962,USD,0.9488
GRI,Central Nebraska Regional Airport,40.9675,-98.3096,USD,0.9488
GGW,Wokal Field Glasgow International Airport,48.2125,-106.615,USD,0.9488
FAY,Fayetteville Regional Grannis Field,34.9912,-78.8803,USD,0.9488
EWB,New Bedford Regional Airport,41.6761,-70.9569,USD,0.9488
EKO,Elko Regional Airport,40.8249,-115.792,USD,0.9488
EAU,Chippewa Valley Regional Airport,44.8658,-91.4843,USD,0.9488
DUJ,DuBois Regional Airport,41.1783,-78.8987,USD,0.9488
DDC,Dodge City Regional Airport,37.7634,-99.9656,USD,0.9488
CMX,Houghton County Memorial Airport,47.1684,-88.4891,USD,0.9488
CLM,William R Fairchild International Airport,48.1202,-123.5,USD,0.9488
CKB,Harrison Marion Regional Airport,39.2966,-80.2281,USD,0.9488
CIU,Chippewa County International Airport,46.2508,-84.4724,USD,0.9488
CGI,Cape Girardeau Regional Airport,37.2253,-89.5708,USD,0.9488
CEC,Del Norte County Airport,41.7802,-124.23700000000001,USD,0.9488
BRL,Southeast Iowa Regional Airport,40.7832,-91.1255,USD,0.9488
BQK,Brunswick Golden Isles Airport,31.2588,-81.4665,USD,0.9488
BKW,Raleigh County Memorial Airport,37.7873,-81.1242,USD,0.9488
BFF,Western Nebraska Regional Airport,41.873999999999995,-103.596,USD,0.9488
BFD,Bradford Regional Airport,41.8031,-78.6401,USD,0.9488
ATY,Watertown Regional Airport,44.913999999999994,-97.1547,USD,0.9488
APN,Alpena County Regional Airport,45.0781,-83.5603,USD,0.9488
ALW,Walla Walla Regional Airport,46.0949,-118.288,USD,0.9488
ALO,Waterloo Regional Airport,42.5571,-92.4003,USD,0.9488
ALM,Alamogordo White Sands Regional Airport,32.8399,-105.991,USD,0.9488
AHN,Athens Ben Epps Airport,33.9486,-83.3263,USD,0.9488
ABY,Southwest Georgia Regional Airport,31.5355,-84.1945,USD,0.9488
ABR,Aberdeen Regional Airport,45.4491,-98.4218,USD,0.9488
WKK,Aleknagik Airport,59.2826,-158.618,USD,0.9488
BKX,Brookings Regional Airport,44.3048,-96.8169,USD,0.9488
BLF,Mercer County Airport,37.2958,-81.2077,USD,0.9488
EAR,Kearney Municipal Airport,40.727,-99.0068,USD,0.9488
GLH,Mid Delta Regional Airport,33.4829,-90.9856,USD,0.9488
IFP,Laughlin-Bullhead Intl,35.1574,-114.56,USD,0.9488
IGM,Kingman Airport,35.2595,-113.93799999999999,USD,0.9488
PSC,Tri Cities Airport,46.2647,-119.119,USD,0.9488
KQA,Akutan Seaplane Base,54.1325,-165.785,USD,0.9488
SVC,Grant County Airport,32.6365,-108.156,USD,0.9488
LPS,Lopez Island Airport,48.4839,-122.93799999999999,USD,0.9488
ORH,Worcester Regional Airport,42.2673,-71.8757,USD,0.9488
ZVE,New Haven Rail Station,41.298669,-72.92599200000001,USD,0.9488
PWT,Bremerton National,47.490244,-122.76481399999999,USD,0.9488
SPW,Spencer Muni,43.165527000000004,-95.202805,USD,0.9488
JEF,Jefferson City Memorial Airport,38.5912,-92.1561,USD,0.9488
GCW,Grand Canyon West Airport,35.5925,-113.4859,USD,0.9488
BLD,Boulder City Municipal Airport,35.5651,-114.514,USD,0.9488
PVC,Provincetown Muni,42.071945,-70.22139,USD,0.9488
LKE,Kenmore Air Harbor Seaplane Base,47.629,-122.339,USD,0.9488
FUL,Fullerton Municipal Airport,33.521925,-117.584722,USD,0.9488
SUN,Friedman Mem,43.504444,-114.296194,USD,0.9488
MCW,Mason City Municipal,43.2247,-93.4067,USD,0.9488
1OH,Fortman Airport,40.5553253,-84.3866186,USD,0.9488
EAT,Pangborn Field,47.398,-120.206,USD,0.9488
OSH,Wittman Regional Airport,44.024983,-88.55133599999999,USD,0.9488
BEH,Southwest Michigan Regional Airport,42.128583299999995,-86.4285,USD,0.9488
UES,Waukesha County Airport,43.0410278,-88.2370556,USD,0.9488
10C,Galt Field Airport,42.402888899999994,-88.3751111,USD,0.9488
X01,Everglades Airpark,25.8488611,-81.39027779999999,USD,0.9488
TOG,Togiak Airport,59.0528,-160.39700000000002,USD,0.9488
PTH,Port Heiden Airport,56.9591,-158.63299999999998,USD,0.9488
KVC,King Cove Airport,55.1163,-162.266,USD,0.9488
KNW,New Stuyahok Airport,59.4499,-157.328,USD,0.9488
IGG,Igiugig Airport,59.324,-155.90200000000002,USD,0.9488
DRG,Deering Airport,66.0696,-162.766,USD,0.9488
SDP,Sand Point Airport,55.315,-160.523,USD,0.9488
HGR,Hagerstown Regional Richard A Henson Field,39.7079,-77.7295,USD,0.9488
KPC,Port Clarence Coast Guard Station,65.2537,-166.859,USD,0.9488
ARC,Arctic Village Airport,68.1147,-145.579,USD,0.9488
WTK,Noatak Airport,67.5661,-162.975,USD,0.9488
SVA,Savoonga Airport,63.6864,-170.493,USD,0.9488
SHH,Shishmaref Airport,66.2496,-166.08900000000003,USD,0.9488
RBY,Ruby Airport,64.7272,-155.47,USD,0.9488
PHO,Point Hope Airport,68.3488,-166.799,USD,0.9488
MYU,Mekoryuk Airport,60.3714,-166.271,USD,0.9488
KVL,Kivalina Airport,67.7362,-164.563,USD,0.9488
KSM,St Marys Airport,62.0605,-163.30200000000002,USD,0.9488
KAL,Kaltag Airport,64.3191,-158.741,USD,0.9488
HPB,Hooper Bay Airport,61.5239,-166.14700000000002,USD,0.9488
GAM,Gambell Airport,63.7668,-171.733,USD,0.9488
ATK,Atqasuk Edward Burnell Sr Memorial Airport,70.4673,-157.436,USD,0.9488
ANV,Anvik Airport,62.6467,-160.191,USD,0.9488
AKP,Anaktuvuk Pass Airport,68.1336,-151.743,USD,0.9488
GYY,Gary Chicago International Airport,41.6163,-87.4128,USD,0.9488
BRD,Brainerd Lakes Rgnl,46.398308,-94.13807800000001,USD,0.9488
LWB,Greenbrier Valley Airport,37.858333,-80.39944399999999,USD,0.9488
PGV,Pitt-Greenville Airport,35.635278,-77.385278,USD,0.9488
CYF,Chefornak Airport,60.149167000000006,-164.285556,USD,0.9488
OXR,Oxnard - Ventura County,34.200833,-119.207222,USD,0.9488
BKG,Branson LLC,36.531994,-93.200556,USD,0.9488
ZBP,Penn Station,39.307221999999996,-76.61555600000001,USD,0.9488
ZYP,Penn Station,40.7505,-73.9935,USD,0.9488
SCH,Stratton ANGB - Schenectady County Airpor,42.85245555,-73.92886667,USD,0.9488
UST,St. Augustine Airport,29.959166999999997,-81.339722,USD,0.9488
STS,Charles M Schulz Sonoma Co,38.508978000000006,-122.81288,USD,0.9488
ISM,Kissimmee Gateway Airport,28.289806,-81.437083,USD,0.9488
LCQ,Lake City Municipal Airport,30.181944,-82.576944,USD,0.9488
LGU,Logan-Cache,41.791000000000004,-111.852,USD,0.9488
BMC,Brigham City,41.552,-112.06200000000001,USD,0.9488
MLD,Malad City,42.17,-112.289,USD,0.9488
ASE,Aspen Pitkin County Sardy Field,39.2232,-106.869,USD,0.9488
HHH,Hilton Head,32.216,-80.752,USD,0.9488
ZFV,Philadelphia 30th St Station,39.9557,-75.182,USD,0.9488
BWD,KBWD,31.793611100000003,-98.9565,USD,0.9488
LXY,Mexia - Limestone County Airport,31.6411783,-96.5144594,USD,0.9488
ERV,Kerrville Municipal Airport,29.976666700000003,-99.08547220000001,USD,0.9488
GED,Sussex Co,38.689194,-75.358889,USD,0.9488
GBN,Great Bend Municipal,38.344167,-98.859167,USD,0.9488
HYS,Hays Regional Airport,38.8422,-99.2732,USD,0.9488
SUS,Spirit Of St Louis,38.662119,-90.65204399999999,USD,0.9488
LYU,Ely Municipal,47.824444,-91.830833,USD,0.9488
GPZ,Grand Rapids Itasca County,47.211110999999995,-93.509722,USD,0.9488
TVF,Thief River Falls,48.065556,-96.185,USD,0.9488
EGV,Eagle River,45.932333,-89.268283,USD,0.9488
ARV,Lakeland,45.927778,-89.73083299999999,USD,0.9488
IKV,Ankeny Regl Airport,41.691389,-93.566389,USD,0.9488
NGP,Corpus Christi NAS,27.692701,-97.290376,USD,0.9488
AVX,Avalon,33.405,-118.415833,USD,0.9488
MHV,Mojave,35.059364,-118.15185600000001,USD,0.9488
KEH,Kenmore Air Harbor Inc Seaplane Base,47.7548,-122.259,USD,0.9488
HUT,Hutchinson Municipal Airport,38.0655,-97.8606,USD,0.9488
EGA,Eagle County Airport,39.6427611,-106.91593470000001,USD,0.9488
STJ,Rosecrans Mem,39.771944,-94.909706,USD,0.9488
ZRT,Hartford Union Station,41.768879999999996,-72.6815,USD,0.9488
ZTF,Stamford Amtrak Station,41.046937,-73.541493,USD,0.9488
ZRP,Newark Penn Station,40.734722,-74.164167,USD,0.9488
VOK,Volk Fld,43.938956,-90.253433,USD,0.9488
GUC,Gunnison - Crested Butte,38.533889,-106.93305600000001,USD,0.9488
TOA,Zamperini Field Airport,33.803391999999995,-118.339611,USD,0.9488
MBL,Manistee County-Blacker Airport,44.2725,-86.246944,USD,0.9488
PGD,Charlotte County-Punta Gorda Airport,26.919721999999997,-81.99055600000001,USD,0.9488
JGC,Grand Canyon Heliport,35.96666666,-112.13333329999999,USD,0.9488
WFK,Northern Aroostook Regional Airport,47.285556,-68.31277800000001,USD,0.9488
JHW,Chautauqua County-Jamestown,42.153333,-79.25805600000001,USD,0.9488
SME,Lake Cumberland Regional Airport,37.053611,-84.61555600000001,USD,0.9488
SHD,Shenandoah Valley Regional Airport,38.263889,-78.896389,USD,0.9488
DVL,Devils Lake Regional Airport,48.114444,-98.908611,USD,0.9488
DIK,Dickinson Theodore Roosevelt Regional Airport,46.7975,-102.80194399999999,USD,0.9488
SDY,Sidney-Richland Municipal Airport,47.706944,-104.1925,USD,0.9488
CDR,Chadron Municipal Airport,42.8375,-103.095556,USD,0.9488
AIA,Alliance Municipal Airport,42.053333,-102.803889,USD,0.9488
MCK,McCook Regional Airport,40.206389,-100.59222199999999,USD,0.9488
MTH,Florida Keys Marathon Airport,24.726111,-81.051389,USD,0.9488
GDV,Dawson Community Airport,47.138611,-104.807222,USD,0.9488
OLF,LM Clayton Airport,48.094444,-105.575,USD,0.9488
WYS,Yellowstone Airport,44.688333,-111.1175,USD,0.9488
ALS,San Luis Valley Regional Airport,37.435,-105.86666699999999,USD,0.9488
CNY,Canyonlands Field,38.755,-109.754722,USD,0.9488
ELY,Ely Airport,39.299721999999996,-114.841944,USD,0.9488
VEL,Vernal Regional Airport,40.440833000000005,-109.51,USD,0.9488
SRR,Sierra Blanca Regional Airport,33.46285,-105.534751,USD,0.9488
SOW,Show Low Regional Airport,34.265556,-110.005556,USD,0.9488
MYL,McCall Municipal Airport,44.889722,-116.10138899999998,USD,0.9488
SMN,Lemhi County Airport,45.123889,-113.88138899999998,USD,0.9488
MMH,Mammoth Yosemite Airport,37.624049,-118.837772,USD,0.9488
FRD,Friday Harbor Airport,48.521944,-123.02444399999999,USD,0.9488
ESD,Orcas Island Airport,48.708056,-122.910556,USD,0.9488
OTS,Anacortes Airport,48.498889,-122.6625,USD,0.9488
AST,Astoria Regional Airport,46.157971999999994,-123.878694,USD,0.9488
ONP,Newport Municipal Airport,44.580360999999996,-124.05791699999999,USD,0.9488
EMK,Emmonak Airport,62.786111,-164.490833,USD,0.9488
UNK,Unalakleet Airport,63.888332999999996,-160.798889,USD,0.9488
UUK,Ugnu-Kuparuk Airport,70.330833,-149.5975,USD,0.9488
SHX,Shageluk Airport,62.692221999999994,-159.569167,USD,0.9488
CHU,Chuathbaluk Airport,61.579167000000005,-159.215556,USD,0.9488
NUI,Nuiqsut Airport,70.21,-151.005556,USD,0.9488
EEK,Eek Airport,60.213611,-162.04388899999998,USD,0.9488
KUK,Kasigluk Airport,60.873332999999995,-162.524444,USD,0.9488
KWT,Kwethluk Airport,60.790278,-161.443611,USD,0.9488
KWK,Kwigillingok Airport,59.876389,-163.168611,USD,0.9488
MLL,Marshall Don Hunter Sr. Airport,61.864641799999994,-162.02611100000001,USD,0.9488
RSH,Russian Mission Airport,61.775,-161.319444,USD,0.9488
WTL,Tuntutuliak Airport,60.335278,-162.666944,USD,0.9488
KEK,Ekwok Airport,59.35694399999999,-157.471111,USD,0.9488
KGK,Koliganek Airport,59.726667000000006,-157.259444,USD,0.9488
KLL,Levelock Airport,59.12805600000001,-156.858611,USD,0.9488
KMO,Manokotak Airport,58.990278,-159.05,USD,0.9488
TWA,Twin Hills Airport,59.07444399999999,-160.275,USD,0.9488
CIK,Chalkyitsik Airport,66.645,-143.74,USD,0.9488
EAA,Eagle Airport,64.778056,-141.149722,USD,0.9488
HUS,Hughes Airport,66.039167,-154.264722,USD,0.9488
HSL,Huslia Airport,65.697778,-156.35138899999998,USD,0.9488
LIV,Livingood Airport,65.531111,-148.541111,USD,0.9488
MNT,Minto Airport,65.14361099999999,-149.37,USD,0.9488
NUL,Nulato Airport,64.729444,-158.074167,USD,0.9488
RMP,Rampart Airport,65.507778,-150.14083300000001,USD,0.9488
TAL,Tanana Airport,65.179556,-152.07583300000002,USD,0.9488
VEE,Venetie Airport,67.008611,-146.366389,USD,0.9488
WBQ,Beaver Airport,66.362222,-147.406667,USD,0.9488
CEM,Central Airport,65.57388900000001,-144.780833,USD,0.9488
SHG,Shungnak Airport,66.888056,-157.1625,USD,0.9488
KBC,Birch Creek Airport,66.25670799999999,-145.815319,USD,0.9488
CXF,Coldfoot Airport,67.251389,-150.17611100000002,USD,0.9488
IYK,Inyokern Airport,35.658889,-117.829444,USD,0.9488
VIS,Visalia Municipal Airport,36.318611,-119.392778,USD,0.9488
MCE,Merced Municipal Airport,37.284721999999995,-120.51388899999999,USD,0.9488
AGN,Angoon Seaplane Base,57.503611,-134.585,USD,0.9488
ELV,Elfin Cove Seaplane Base,58.195278,-136.3475,USD,0.9488
TKE,Tenakee Seaplane Base,57.779722,-135.218333,USD,0.9488
PEC,Pelican Seaplane Base,57.955278,-136.236389,USD,0.9488
CYM,Chatham Seaplane Base,57.515,-134.946111,USD,0.9488
FNR,Funter Bay Seaplane Base,58.25444399999999,-134.89777800000002,USD,0.9488
EXI,Excursion Inlet Seaplane Base,58.420556000000005,-135.449167,USD,0.9488
HNH,Hoonah Airport,58.096111,-135.409722,USD,0.9488
AFE,Kake Airport,56.961389000000004,-133.910278,USD,0.9488
CGA,Craig Seaplane Base,55.478889,-133.14777800000002,USD,0.9488
HYL,Hollis Seaplane Base,55.481667,-132.64611100000002,USD,0.9488
MTM,Metlakatla Seaplane Base,55.131111,-131.578056,USD,0.9488
KTB,Thorne Bay Seaplane Base,55.688056,-132.536667,USD,0.9488
HYG,Hydaburg Seaplane Base,55.206389,-132.82833300000001,USD,0.9488
WHD,Hyder Seaplane Base,55.903332999999996,-130.006667,USD,0.9488
